tick_n,phase,status,raw_eda,raw_hr,raw_hrv
209,BASELINE,NEW_DATA,4.8454,69.5835,nan
210,BASELINE,NEW_DATA,4.8496,69.5835,nan
211,BASELINE,NEW_DATA,4.8523,69.5835,nan
212,BASELINE,NEW_DATA,4.8573,69.5835,nan
213,BASELINE,NEW_DATA,4.8584,69.5835,nan
214,BASELINE,NEW_DATA,4.8630,69.6442,nan
215,BASELINE,NEW_DATA,4.8664,69.6442,nan
216,BASELINE,NEW_DATA,4.8691,69.6442,nan
217,BASELINE,NEW_DATA,4.8721,69.6442,nan
218,BASELINE,NEW_DATA,4.8737,69.6442,nan
219,BASELINE,NEW_DATA,4.8729,69.6442,nan
220,BASELINE,NEW_DATA,4.8744,69.6442,nan
221,BASELINE,NEW_DATA,4.8771,69.6442,nan
222,BASELINE,NEW_DATA,4.8782,69.6442,nan
223,BASELINE,NEW_DATA,4.8794,69.6442,nan
224,BASELINE,NEW_DATA,4.8813,69.4981,nan
225,BASELINE,NEW_DATA,4.8813,69.4981,nan
226,BASELINE,NEW_DATA,4.8843,69.4981,nan
227,BASELINE,NEW_DATA,4.8828,69.4981,nan
228,BASELINE,NEW_DATA,4.8851,69.4981,nan
229,BASELINE,NEW_DATA,4.8851,69.4981,nan
230,BASELINE,NEW_DATA,4.8874,69.4981,nan
231,BASELINE,NEW_DATA,4.8893,69.4981,nan
232,BASELINE,NEW_DATA,4.8904,69.4981,nan
233,BASELINE,NEW_DATA,4.8935,69.4981,nan
234,BASELINE,NEW_DATA,4.8935,69.5410,nan
235,BASELINE,NEW_DATA,4.8954,69.5410,nan
236,BASELINE,NEW_DATA,4.8935,69.5410,nan
237,BASELINE,NEW_DATA,4.8969,69.5410,nan
238,BASELINE,NEW_DATA,4.8988,69.5410,nan
239,BASELINE,NEW_DATA,4.8996,69.5410,nan
240,BASELINE,NEW_DATA,4.8981,69.5410,nan
241,BASELINE,NEW_DATA,4.8988,69.5410,nan
242,BASELINE,NEW_DATA,4.8996,69.5410,nan
243,BASELINE,NEW_DATA,4.8996,69.2564,nan
244,BASELINE,NEW_DATA,4.8958,69.2564,nan
245,BASELINE,NEW_DATA,4.9042,69.2564,nan
246,BASELINE,NEW_DATA,4.9011,69.2564,nan
247,BASELINE,NEW_DATA,4.9049,69.2564,nan
248,BASELINE,NEW_DATA,4.9026,69.0243,nan
249,BASELINE,NEW_DATA,4.9019,69.0243,nan
250,BASELINE,NEW_DATA,4.8996,69.0243,nan
251,BASELINE,NEW_DATA,4.9026,69.0243,nan
252,BASELINE,NEW_DATA,4.9034,69.0243,nan
253,BASELINE,NEW_DATA,4.8985,69.0243,nan
254,BASELINE,NEW_DATA,4.9004,69.0243,nan
255,BASELINE,NEW_DATA,4.8973,69.0243,nan
256,BASELINE,NEW_DATA,4.8954,69.0243,nan
257,BASELINE,NEW_DATA,4.8965,68.9231,nan
258,BASELINE,NEW_DATA,4.8965,68.9231,nan
259,BASELINE,NEW_DATA,4.8920,68.9231,nan
260,BASELINE,NEW_DATA,4.8954,68.9231,nan
261,BASELINE,NEW_DATA,4.8912,68.9231,nan
262,BASELINE,NEW_DATA,4.8943,68.9231,nan
263,BASELINE,NEW_DATA,4.8920,68.9231,nan
264,BASELINE,NEW_DATA,4.8920,68.9231,nan
265,BASELINE,NEW_DATA,4.8859,68.9231,nan
266,BASELINE,NEW_DATA,4.8908,68.9245,nan
267,BASELINE,NEW_DATA,4.8904,68.9245,nan
268,BASELINE,NEW_DATA,4.8965,68.9245,nan
269,BASELINE,NEW_DATA,4.8904,68.9245,nan
270,BASELINE,NEW_DATA,4.8908,68.9245,nan
271,BASELINE,NEW_DATA,4.8908,68.9245,nan
272,BASELINE,NEW_DATA,4.8912,68.9245,nan
273,BASELINE,NEW_DATA,4.8904,68.9245,nan
274,BASELINE,NEW_DATA,4.8920,68.9245,nan
275,BASELINE,NEW_DATA,4.8904,68.9245,nan
276,BASELINE,NEW_DATA,4.8885,68.8336,nan
277,BASELINE,NEW_DATA,4.8943,68.8336,nan
278,BASELINE,NEW_DATA,4.8889,68.8336,nan
279,BASELINE,NEW_DATA,4.8897,68.8336,nan
280,BASELINE,NEW_DATA,4.8866,68.8336,nan
281,BASELINE,NEW_DATA,4.8889,68.8761,nan
282,BASELINE,NEW_DATA,4.8859,68.8761,nan
283,BASELINE,NEW_DATA,4.8859,68.8761,nan
284,BASELINE,NEW_DATA,4.8866,68.8761,nan
285,BASELINE,NEW_DATA,4.8878,68.8761,nan
286,BASELINE,NEW_DATA,4.8843,68.8761,nan
287,BASELINE,NEW_DATA,4.8836,68.8761,nan
288,BASELINE,NEW_DATA,4.8836,68.8761,nan
289,BASELINE,NEW_DATA,4.8820,68.8761,nan
290,BASELINE,NEW_DATA,4.8843,68.8761,nan
291,BASELINE,NEW_DATA,4.8836,72.1070,nan
292,BASELINE,NEW_DATA,4.8851,72.1070,nan
293,BASELINE,NEW_DATA,4.8836,72.1070,nan
294,BASELINE,NEW_DATA,4.8836,72.1070,nan
295,BASELINE,NEW_DATA,4.8859,72.1070,nan
296,BASELINE,NEW_DATA,4.8843,72.1070,nan
297,BASELINE,NEW_DATA,4.8843,72.1070,nan
298,BASELINE,NEW_DATA,4.8843,72.1070,nan
299,BASELINE,NEW_DATA,4.8859,72.1070,nan
300,BASELINE,NEW_DATA,4.8843,72.1070,nan
301,BASELINE,NEW_DATA,4.8843,69.1020,nan
302,BASELINE,NEW_DATA,4.8828,69.1020,nan
303,BASELINE,NEW_DATA,4.8832,69.1020,nan
304,BASELINE,NEW_DATA,4.8843,69.1020,nan
305,BASELINE,NEW_DATA,4.8824,69.1020,nan
306,BASELINE,NEW_DATA,4.8820,70.5364,nan
307,BASELINE,NEW_DATA,4.8798,70.5364,nan
308,BASELINE,NEW_DATA,4.8813,70.5364,nan
309,BASELINE,NEW_DATA,4.8813,70.5364,nan
310,BASELINE,NEW_DATA,4.8805,70.5364,nan
311,BASELINE,NEW_DATA,4.8805,70.5364,nan
312,BASELINE,NEW_DATA,4.8798,70.5364,nan
313,BASELINE,NEW_DATA,4.8752,70.5364,nan
314,BASELINE,NEW_DATA,4.8752,70.5364,nan
315,BASELINE,NEW_DATA,4.8752,70.5364,nan
316,BASELINE,NEW_DATA,4.8737,70.4626,nan
317,BASELINE,NEW_DATA,4.8737,70.4626,nan
318,BASELINE,NEW_DATA,4.8737,70.4626,nan
319,BASELINE,NEW_DATA,4.8813,70.4626,nan
320,BASELINE,NEW_DATA,4.8748,70.4626,nan
321,BASELINE,NEW_DATA,4.8767,69.6959,nan
322,BASELINE,NEW_DATA,4.8740,69.6959,nan
323,BASELINE,NEW_DATA,4.8771,69.6959,nan
324,BASELINE,NEW_DATA,4.8771,69.6959,nan
325,BASELINE,NEW_DATA,4.8737,69.6959,nan
326,BASELINE,NEW_DATA,4.8752,69.7078,nan
327,BASELINE,NEW_DATA,4.8714,69.7078,nan
328,BASELINE,NEW_DATA,4.8752,69.7078,nan
329,BASELINE,NEW_DATA,4.8721,69.7078,nan
330,BASELINE,NEW_DATA,4.8744,69.6325,nan
331,BASELINE,NEW_DATA,4.8706,69.6325,nan
332,BASELINE,NEW_DATA,4.8744,69.6325,nan
333,BASELINE,NEW_DATA,4.8695,69.6325,nan
334,BASELINE,NEW_DATA,4.8698,69.6325,nan
335,BASELINE,NEW_DATA,4.8756,69.7317,nan
336,BASELINE,NEW_DATA,4.8676,69.7317,nan
337,BASELINE,NEW_DATA,4.8721,69.7317,nan
338,BASELINE,NEW_DATA,4.8664,69.7317,nan
339,BASELINE,NEW_DATA,4.8706,69.6127,nan
340,BASELINE,NEW_DATA,4.8664,69.6127,nan
341,BASELINE,NEW_DATA,4.8676,69.6127,nan
342,BASELINE,NEW_DATA,4.8660,69.6127,nan
343,BASELINE,NEW_DATA,4.8637,69.6127,nan
344,BASELINE,NEW_DATA,4.8637,69.6127,nan
345,BASELINE,NEW_DATA,4.8630,69.6127,nan
346,BASELINE,NEW_DATA,4.8630,69.6127,nan
347,BASELINE,NEW_DATA,4.8637,69.6127,nan
348,BASELINE,NEW_DATA,4.8607,69.5415,nan
349,BASELINE,NEW_DATA,4.8622,69.5415,nan
350,BASELINE,NEW_DATA,4.8599,69.5415,nan
351,BASELINE,NEW_DATA,4.8584,69.5415,nan
352,BASELINE,NEW_DATA,4.8615,69.5415,nan
353,BASELINE,NEW_DATA,4.8569,69.4006,nan
354,BASELINE,NEW_DATA,4.8588,69.4006,nan
355,BASELINE,NEW_DATA,4.8553,69.4006,nan
356,BASELINE,NEW_DATA,4.8553,69.4006,nan
357,BASELINE,NEW_DATA,4.8531,69.4941,nan
358,BASELINE,NEW_DATA,4.8561,69.4941,nan
359,BASELINE,NEW_DATA,4.8531,69.4941,nan
360,BASELINE,NEW_DATA,4.8538,69.4941,nan
361,BASELINE,NEW_DATA,4.8508,69.4941,nan
362,BASELINE,NEW_DATA,4.8523,69.5178,nan
363,BASELINE,NEW_DATA,4.8492,69.5178,nan
364,BASELINE,NEW_DATA,4.8523,69.5178,nan
365,BASELINE,NEW_DATA,4.8515,69.5178,nan
366,BASELINE,NEW_DATA,4.8500,69.5178,nan
367,BASELINE,NEW_DATA,4.8462,69.2913,nan
368,BASELINE,NEW_DATA,4.8477,69.2913,nan
369,BASELINE,NEW_DATA,4.8447,69.2913,nan
370,BASELINE,NEW_DATA,4.8431,69.2913,nan
371,BASELINE,NEW_DATA,4.8435,69.4350,nan
372,BASELINE,NEW_DATA,4.8447,69.4350,nan
373,BASELINE,NEW_DATA,4.8435,69.4350,nan
374,BASELINE,NEW_DATA,4.8401,69.4350,nan
375,BASELINE,NEW_DATA,4.8409,69.4350,nan
376,BASELINE,NEW_DATA,4.8393,69.4114,nan
377,BASELINE,NEW_DATA,4.8386,69.4114,nan
378,BASELINE,NEW_DATA,4.8386,69.4114,nan
379,BASELINE,NEW_DATA,4.8374,69.4114,nan
380,BASELINE,NEW_DATA,4.8370,69.4114,nan
381,BASELINE,NEW_DATA,4.8363,69.4114,nan
382,BASELINE,NEW_DATA,4.8332,69.4114,nan
383,BASELINE,NEW_DATA,4.8378,69.4114,nan
384,BASELINE,NEW_DATA,4.8317,69.4114,nan
385,BASELINE,NEW_DATA,4.8355,69.6483,nan
386,BASELINE,NEW_DATA,4.8302,69.6483,nan
387,BASELINE,NEW_DATA,4.8378,69.6483,nan
388,BASELINE,NEW_DATA,4.8279,69.6483,nan
389,BASELINE,NEW_DATA,4.8313,69.9153,nan
390,BASELINE,NEW_DATA,4.8294,69.9153,nan
391,BASELINE,NEW_DATA,4.8294,69.9153,nan
392,BASELINE,NEW_DATA,4.8248,69.9153,nan
393,BASELINE,NEW_DATA,4.8279,69.9153,nan
394,BASELINE,NEW_DATA,4.8313,70.1151,nan
395,BASELINE,NEW_DATA,4.8267,70.1151,nan
396,BASELINE,NEW_DATA,4.8241,70.1151,nan
397,BASELINE,NEW_DATA,4.8225,70.1151,nan
398,BASELINE,NEW_DATA,4.8237,70.1151,nan
399,BASELINE,NEW_DATA,4.8233,70.4785,nan
400,BASELINE,NEW_DATA,4.8218,70.4785,nan
401,BASELINE,NEW_DATA,4.8176,70.4785,nan
402,BASELINE,NEW_DATA,4.8203,70.4785,nan
403,BASELINE,NEW_DATA,4.8157,70.4785,nan
404,BASELINE,NEW_DATA,4.8187,70.4785,nan
405,BASELINE,NEW_DATA,4.8141,70.4785,nan
406,BASELINE,NEW_DATA,4.8145,70.4785,nan
407,BASELINE,NEW_DATA,4.8103,70.4785,nan
408,BASELINE,NEW_DATA,4.8141,70.7719,nan
409,BASELINE,NEW_DATA,4.8103,70.7719,nan
410,BASELINE,NEW_DATA,4.8119,70.7719,nan
411,BASELINE,NEW_DATA,4.8100,70.7719,nan
412,BASELINE,NEW_DATA,4.8103,70.9579,nan
413,BASELINE,NEW_DATA,4.8046,70.9579,nan
414,BASELINE,NEW_DATA,4.8050,70.9579,nan
415,BASELINE,NEW_DATA,4.8065,70.9579,nan
416,BASELINE,NEW_DATA,4.8073,70.9579,nan
417,BASELINE,NEW_DATA,4.8046,71.3037,nan
418,BASELINE,NEW_DATA,4.8058,71.3037,nan
419,BASELINE,NEW_DATA,4.8035,71.3037,nan
420,BASELINE,NEW_DATA,4.8058,71.3037,nan
421,BASELINE,NEW_DATA,4.8008,71.4164,nan
422,BASELINE,NEW_DATA,4.8023,71.4164,nan
423,BASELINE,NEW_DATA,4.8069,71.4164,nan
424,BASELINE,NEW_DATA,4.8012,71.4164,nan
425,BASELINE,NEW_DATA,4.7981,71.4164,nan
426,BASELINE,NEW_DATA,4.8012,71.9671,nan
427,BASELINE,NEW_DATA,4.7974,71.9671,nan
428,BASELINE,NEW_DATA,4.7989,71.9671,nan
429,BASELINE,NEW_DATA,4.7958,71.9671,nan
430,BASELINE,NEW_DATA,4.8012,71.9671,nan
431,BASELINE,NEW_DATA,4.7943,71.9671,nan
432,BASELINE,NEW_DATA,4.7951,71.9671,nan
433,BASELINE,NEW_DATA,4.7928,71.9671,nan
434,BASELINE,NEW_DATA,4.7935,71.9671,nan
435,BASELINE,NEW_DATA,4.7951,72.2518,nan
436,BASELINE,NEW_DATA,4.7905,72.2518,nan
437,BASELINE,NEW_DATA,4.7943,72.2518,nan
438,BASELINE,NEW_DATA,4.7867,72.2518,nan
439,BASELINE,NEW_DATA,4.7905,72.2518,nan
440,BASELINE,NEW_DATA,4.7859,72.2518,nan
441,BASELINE,NEW_DATA,4.7852,72.2518,nan
442,BASELINE,NEW_DATA,4.7836,72.2518,nan
443,BASELINE,NEW_DATA,4.7863,72.2518,nan
444,BASELINE,NEW_DATA,4.7829,72.3514,nan
445,BASELINE,NEW_DATA,4.7821,72.3514,nan
446,BASELINE,NEW_DATA,4.7806,72.3514,nan
447,BASELINE,NEW_DATA,4.7829,72.3514,nan
448,BASELINE,NEW_DATA,4.7810,72.3514,nan
449,BASELINE,NEW_DATA,4.7821,72.3497,nan
450,BASELINE,NEW_DATA,4.7810,72.3497,nan
451,BASELINE,NEW_DATA,4.7775,72.3497,nan
452,BASELINE,NEW_DATA,4.7794,72.3497,nan
453,BASELINE,NEW_DATA,4.7768,72.3265,nan
454,BASELINE,NEW_DATA,4.7764,72.3265,nan
455,BASELINE,NEW_DATA,4.7752,72.3265,nan
456,BASELINE,NEW_DATA,4.7760,72.3265,nan
457,BASELINE,NEW_DATA,4.7729,72.3265,nan
458,BASELINE,NEW_DATA,4.7752,72.3514,nan
459,BASELINE,NEW_DATA,4.7714,72.3514,nan
460,BASELINE,NEW_DATA,4.7714,72.3514,nan
461,BASELINE,NEW_DATA,4.7676,72.3514,nan
462,BASELINE,NEW_DATA,4.7699,72.3982,nan
463,BASELINE,NEW_DATA,4.7668,72.3982,nan
464,BASELINE,NEW_DATA,4.7676,72.3982,nan
465,BASELINE,NEW_DATA,4.7646,72.3982,nan
466,BASELINE,NEW_DATA,4.7668,72.3982,nan
467,BASELINE,NEW_DATA,4.7646,72.2022,nan
468,BASELINE,NEW_DATA,4.7646,72.2022,nan
469,BASELINE,NEW_DATA,4.7607,72.2022,nan
470,BASELINE,NEW_DATA,4.7646,72.2022,nan
471,BASELINE,NEW_DATA,4.7592,72.2022,nan
472,BASELINE,NEW_DATA,4.7577,72.0412,nan
473,BASELINE,NEW_DATA,4.7607,72.0412,nan
474,BASELINE,NEW_DATA,4.7562,72.0412,nan
475,BASELINE,NEW_DATA,4.7592,72.0412,nan
476,BASELINE,NEW_DATA,4.7554,72.0412,nan
477,BASELINE,NEW_DATA,4.7531,72.0412,nan
478,BASELINE,NEW_DATA,4.7539,72.0412,nan
479,BASELINE,NEW_DATA,4.7531,72.0412,nan
480,BASELINE,NEW_DATA,4.7531,72.0412,nan
481,BASELINE,NEW_DATA,4.7523,71.8563,nan
